 KSTP      KPER              PERTIM         TOTIM          NCOL      NROW      ILAY      TEXT
 1         275               31.00000       8370.400       65        64        6         HEAD
 1         276               30.00000       8400.400       65        64        1         HEAD
 1         276               30.00000       8400.400       65        64        2         HEAD
 1         276               30.00000       8400.400       65        64        3         HEAD
 1         276               30.00000       8400.400       65        64        4         HEAD
 1         276               30.00000       8400.400       65        64        5         HEAD
 1         276               30.00000       8400.400       65        64        6         HEAD
 1         277               31.00000       8431.400       65        64        1         HEAD
 1         277               31.00000       8431.400       65        64        2         HEAD
 1         277               31.00000       8431.400       65        64        3         HEAD
 1         277               31.00000       8431.400       65        64        4         HEAD
 1         277               31.00000       8431.400       65        64        5         HEAD
 1         277               31.00000       8431.400       65        64        6         HEAD
 1         278               31.00000       8462.400       65        64        1         HEAD
 1         278               31.00000       8462.400       65        64        2         HEAD
 1         278               31.00000       8462.400       65        64        3         HEAD
 1         278               31.00000       8462.400       65        64        4         HEAD
 1         278               31.00000       8462.400       65        64        5         HEAD
 1         278               31.00000       8462.400       65        64        6         HEAD
 1         279               28.00000       8490.400       65        64        1         HEAD
 1         279               28.00000       8490.400       65        64        2         HEAD
 1         279               28.00000       8490.400       65        64        3         HEAD
 1         279               28.00000       8490.400       65        64        4         HEAD
 1         279               28.00000       8490.400       65        64        5         HEAD
 1         279               28.00000       8490.400       65        64        6         HEAD
 1         280               31.00000       8521.400       65        64        1         HEAD
 1         280               31.00000       8521.400       65        64        2         HEAD
 1         280               31.00000       8521.400       65        64        3         HEAD
 1         280               31.00000       8521.400       65        64        4         HEAD
 1         280               31.00000       8521.400       65        64        5         HEAD
 1         280               31.00000       8521.400       65        64        6         HEAD
 1         281               30.00000       8551.400       65        64        1         HEAD
 1         281               30.00000       8551.400       65        64        2         HEAD
 1         281               30.00000       8551.400       65        64        3         HEAD
 1         281               30.00000       8551.400       65        64        4         HEAD
 1         281               30.00000       8551.400       65        64        5         HEAD
 1         281               30.00000       8551.400       65        64        6         HEAD
 1         282               31.00000       8582.400       65        64        1         HEAD
 1         282               31.00000       8582.400       65        64        2         HEAD
 1         282               31.00000       8582.400       65        64        3         HEAD
 1         282               31.00000       8582.400       65        64        4         HEAD
 1         282               31.00000       8582.400       65        64        5         HEAD
 1         282               31.00000       8582.400       65        64        6         HEAD
 1         283               30.00000       8612.400       65        64        1         HEAD
 1         283               30.00000       8612.400       65        64        2         HEAD
 1         283               30.00000       8612.400       65        64        3         HEAD
 1         283               30.00000       8612.400       65        64        4         HEAD
 1         283               30.00000       8612.400       65        64        5         HEAD
 1         283               30.00000       8612.400       65        64        6         HEAD
 1         284               31.00000       8643.400       65        64        1         HEAD
 1         284               31.00000       8643.400       65        64        2         HEAD
 1         284               31.00000       8643.400       65        64        3         HEAD
 1         284               31.00000       8643.400       65        64        4         HEAD
 1         284               31.00000       8643.400       65        64        5         HEAD
 1         284               31.00000       8643.400       65        64        6         HEAD
 1         285               31.00000       8674.400       65        64        1         HEAD
 1         285               31.00000       8674.400       65        64        2         HEAD
 1         285               31.00000       8674.400       65        64        3         HEAD
 1         285               31.00000       8674.400       65        64        4         HEAD
 1         285               31.00000       8674.400       65        64        5         HEAD
 1         285               31.00000       8674.400       65        64        6         HEAD
 1         286               30.00000       8704.400       65        64        1         HEAD
 1         286               30.00000       8704.400       65        64        2         HEAD
 1         286               30.00000       8704.400       65        64        3         HEAD
 1         286               30.00000       8704.400       65        64        4         HEAD
 1         286               30.00000       8704.400       65        64        5         HEAD
 1         286               30.00000       8704.400       65        64        6         HEAD
 1         287               31.00000       8735.400       65        64        1         HEAD
 1         287               31.00000       8735.400       65        64        2         HEAD
 1         287               31.00000       8735.400       65        64        3         HEAD
 1         287               31.00000       8735.400       65        64        4         HEAD
 1         287               31.00000       8735.400       65        64        5         HEAD
 1         287               31.00000       8735.400       65        64        6         HEAD
 1         288               30.00000       8765.400       65        64        1         HEAD
 1         288               30.00000       8765.400       65        64        2         HEAD
 1         288               30.00000       8765.400       65        64        3         HEAD
 1         288               30.00000       8765.400       65        64        4         HEAD
 1         288               30.00000       8765.400       65        64        5         HEAD
 1         288               30.00000       8765.400       65        64        6         HEAD
 1         289               31.00000       8796.400       65        64        1         HEAD
 1         289               31.00000       8796.400       65        64        2         HEAD
 1         289               31.00000       8796.400       65        64        3         HEAD
 1         289               31.00000       8796.400       65        64        4         HEAD
 1         289               31.00000       8796.400       65        64        5         HEAD
 1         289               31.00000       8796.400       65        64        6         HEAD
 1         290               31.00000       8827.400       65        64        1         HEAD
 1         290               31.00000       8827.400       65        64        2         HEAD
 1         290               31.00000       8827.400       65        64        3         HEAD
 1         290               31.00000       8827.400       65        64        4         HEAD
 1         290               31.00000       8827.400       65        64        5         HEAD
 1         290               31.00000       8827.400       65        64        6         HEAD
 1         291               28.00000       8855.400       65        64        1         HEAD
 1         291               28.00000       8855.400       65        64        2         HEAD
 1         291               28.00000       8855.400       65        64        3         HEAD
 1         291               28.00000       8855.400       65        64        4         HEAD
 1         291               28.00000       8855.400       65        64        5         HEAD
 1         291               28.00000       8855.400       65        64        6         HEAD
 1         292               31.00000       8886.400       65        64        1         HEAD
 1         292               31.00000       8886.400       65        64        2         HEAD
 1         292               31.00000       8886.400       65        64        3         HEAD
 1         292               31.00000       8886.400       65        64        4         HEAD
 1         292               31.00000       8886.400       65        64        5         HEAD
 1         292               31.00000       8886.400       65        64        6         HEAD
 1         293               30.00000       8916.400       65        64        1         HEAD
 1         293               30.00000       8916.400       65        64        2         HEAD
 1         293               30.00000       8916.400       65        64        3         HEAD
 1         293               30.00000       8916.400       65        64        4         HEAD
 1         293               30.00000       8916.400       65        64        5         HEAD
 1         293               30.00000       8916.400       65        64        6         HEAD
 1         294               31.00000       8947.400       65        64        1         HEAD
 1         294               31.00000       8947.400       65        64        2         HEAD
 1         294               31.00000       8947.400       65        64        3         HEAD
 1         294               31.00000       8947.400       65        64        4         HEAD
 1         294               31.00000       8947.400       65        64        5         HEAD
 1         294               31.00000       8947.400       65        64        6         HEAD
 1         295               30.00000       8977.400       65        64        1         HEAD
 1         295               30.00000       8977.400       65        64        2         HEAD
 1         295               30.00000       8977.400       65        64        3         HEAD
 1         295               30.00000       8977.400       65        64        4         HEAD
 1         295               30.00000       8977.400       65        64        5         HEAD
 1         295               30.00000       8977.400       65        64        6         HEAD
 1         296               31.00000       9008.400       65        64        1         HEAD
 1         296               31.00000       9008.400       65        64        2         HEAD
 1         296               31.00000       9008.400       65        64        3         HEAD
 1         296               31.00000       9008.400       65        64        4         HEAD
 1         296               31.00000       9008.400       65        64        5         HEAD
 1         296               31.00000       9008.400       65        64        6         HEAD
 1         297               31.00000       9039.400       65        64        1         HEAD
 1         297               31.00000       9039.400       65        64        2         HEAD
 1         297               31.00000       9039.400       65        64        3         HEAD
 1         297               31.00000       9039.400       65        64        4         HEAD
 1         297               31.00000       9039.400       65        64        5         HEAD
 1         297               31.00000       9039.400       65        64        6         HEAD
 1         298               30.00000       9069.400       65        64        1         HEAD
 1         298               30.00000       9069.400       65        64        2         HEAD
 1         298               30.00000       9069.400       65        64        3         HEAD
 1         298               30.00000       9069.400       65        64        4         HEAD
 1         298               30.00000       9069.400       65        64        5         HEAD
 1         298               30.00000       9069.400       65        64        6         HEAD
 1         299               31.00000       9100.400       65        64        1         HEAD
 1         299               31.00000       9100.400       65        64        2         HEAD
 1         299               31.00000       9100.400       65        64        3         HEAD
 1         299               31.00000       9100.400       65        64        4         HEAD
 1         299               31.00000       9100.400       65        64        5         HEAD
 1         299               31.00000       9100.400       65        64        6         HEAD
 1         300               30.00000       9130.400       65        64        1         HEAD
 1         300               30.00000       9130.400       65        64        2         HEAD
 1         300               30.00000       9130.400       65        64        3         HEAD
 1         300               30.00000       9130.400       65        64        4         HEAD
 1         300               30.00000       9130.400       65        64        5         HEAD
 1         300               30.00000       9130.400       65        64        6         HEAD
 1         301               31.00000       9161.400       65        64        1         HEAD
 1         301               31.00000       9161.400       65        64        2         HEAD
 1         301               31.00000       9161.400       65        64        3         HEAD
 1         301               31.00000       9161.400       65        64        4         HEAD
 1         301               31.00000       9161.400       65        64        5         HEAD
 1         301               31.00000       9161.400       65        64        6         HEAD
 1         302               31.00000       9192.400       65        64        1         HEAD
 1         302               31.00000       9192.400       65        64        2         HEAD
 1         302               31.00000       9192.400       65        64        3         HEAD
 1         302               31.00000       9192.400       65        64        4         HEAD
 1         302               31.00000       9192.400       65        64        5         HEAD
 1         302               31.00000       9192.400       65        64        6         HEAD
 1         303               28.00000       9220.400       65        64        1         HEAD
 1         303               28.00000       9220.400       65        64        2         HEAD
 1         303               28.00000       9220.400       65        64        3         HEAD
 1         303               28.00000       9220.400       65        64        4         HEAD
 1         303               28.00000       9220.400       65        64        5         HEAD
 1         303               28.00000       9220.400       65        64        6         HEAD
 1         304               31.00000       9251.400       65        64        1         HEAD
 1         304               31.00000       9251.400       65        64        2         HEAD
 1         304               31.00000       9251.400       65        64        3         HEAD
 1         304               31.00000       9251.400       65        64        4         HEAD
 1         304               31.00000       9251.400       65        64        5         HEAD
 1         304               31.00000       9251.400       65        64        6         HEAD
 1         305               30.00000       9281.400       65        64        1         HEAD
 1         305               30.00000       9281.400       65        64        2         HEAD
 1         305               30.00000       9281.400       65        64        3         HEAD
 1         305               30.00000       9281.400       65        64        4         HEAD
 1         305               30.00000       9281.400       65        64        5         HEAD
 1         305               30.00000       9281.400       65        64        6         HEAD
 1         306               31.00000       9312.400       65        64        1         HEAD
 1         306               31.00000       9312.400       65        64        2         HEAD
 1         306               31.00000       9312.400       65        64        3         HEAD
 1         306               31.00000       9312.400       65        64        4         HEAD
 1         306               31.00000       9312.400       65        64        5         HEAD
 1         306               31.00000       9312.400       65        64        6         HEAD
 1         307               30.00000       9342.400       65        64        1         HEAD
 1         307               30.00000       9342.400       65        64        2         HEAD
 1         307               30.00000       9342.400       65        64        3         HEAD
 1         307               30.00000       9342.400       65        64        4         HEAD
 1         307               30.00000       9342.400       65        64        5         HEAD
 1         307               30.00000       9342.400       65        64        6         HEAD
 1         308               31.00000       9373.400       65        64        1         HEAD
 1         308               31.00000       9373.400       65        64        2         HEAD
 1         308               31.00000       9373.400       65        64        3         HEAD
 1         308               31.00000       9373.400       65        64        4         HEAD
 1         308               31.00000       9373.400       65        64        5         HEAD
 1         308               31.00000       9373.400       65        64        6         HEAD
 1         309               31.00000       9404.400       65        64        1         HEAD
 1         309               31.00000       9404.400       65        64        2         HEAD
 1         309               31.00000       9404.400       65        64        3         HEAD
 1         309               31.00000       9404.400       65        64        4         HEAD
 1         309               31.00000       9404.400       65        64        5         HEAD
 1         309               31.00000       9404.400       65        64        6         HEAD
 1         310               30.00000       9434.400       65        64        1         HEAD
 1         310               30.00000       9434.400       65        64        2         HEAD
 1         310               30.00000       9434.400       65        64        3         HEAD
 1         310               30.00000       9434.400       65        64        4         HEAD
 1         310               30.00000       9434.400       65        64        5         HEAD
 1         310               30.00000       9434.400       65        64        6         HEAD
 1         311               31.00000       9465.400       65        64        1         HEAD
 1         311               31.00000       9465.400       65        64        2         HEAD
 1         311               31.00000       9465.400       65        64        3         HEAD
 1         311               31.00000       9465.400       65        64        4         HEAD
 1         311               31.00000       9465.400       65        64        5         HEAD
 1         311               31.00000       9465.400       65        64        6         HEAD
 1         312               30.00000       9495.400       65        64        1         HEAD
 1         312               30.00000       9495.400       65        64        2         HEAD
 1         312               30.00000       9495.400       65        64        3         HEAD
 1         312               30.00000       9495.400       65        64        4         HEAD
 1         312               30.00000       9495.400       65        64        5         HEAD
 1         312               30.00000       9495.400       65        64        6         HEAD
 1         313               31.00000       9526.400       65        64        1         HEAD
 1         313               31.00000       9526.400       65        64        2         HEAD
 1         313               31.00000       9526.400       65        64        3         HEAD
 1         313               31.00000       9526.400       65        64        4         HEAD
 1         313               31.00000       9526.400       65        64        5         HEAD
 1         313               31.00000       9526.400       65        64        6         HEAD
 1         314               31.00000       9557.400       65        64        1         HEAD
 1         314               31.00000       9557.400       65        64        2         HEAD
 1         314               31.00000       9557.400       65        64        3         HEAD
 1         314               31.00000       9557.400       65        64        4         HEAD
 1         314               31.00000       9557.400       65        64        5         HEAD
 1         314               31.00000       9557.400       65        64        6         HEAD
 1         315               29.00000       9586.400       65        64        1         HEAD
 1         315               29.00000       9586.400       65        64        2         HEAD
 1         315               29.00000       9586.400       65        64        3         HEAD
 1         315               29.00000       9586.400       65        64        4         HEAD
 1         315               29.00000       9586.400       65        64        5         HEAD
 1         315               29.00000       9586.400       65        64        6         HEAD
 1         316               31.00000       9617.400       65        64        1         HEAD
 1         316               31.00000       9617.400       65        64        2         HEAD
 1         316               31.00000       9617.400       65        64        3         HEAD
 1         316               31.00000       9617.400       65        64        4         HEAD
 1         316               31.00000       9617.400       65        64        5         HEAD
 1         316               31.00000       9617.400       65        64        6         HEAD
 1         317               30.00000       9647.400       65        64        1         HEAD
 1         317               30.00000       9647.400       65        64        2         HEAD
 1         317               30.00000       9647.400       65        64        3         HEAD
 1         317               30.00000       9647.400       65        64        4         HEAD
 1         317               30.00000       9647.400       65        64        5         HEAD
 1         317               30.00000       9647.400       65        64        6         HEAD
 1         318               31.00000       9678.400       65        64        1         HEAD
 1         318               31.00000       9678.400       65        64        2         HEAD
 1         318               31.00000       9678.400       65        64        3         HEAD
 1         318               31.00000       9678.400       65        64        4         HEAD
 1         318               31.00000       9678.400       65        64        5         HEAD
 1         318               31.00000       9678.400       65        64        6         HEAD
 1         319               30.00000       9708.400       65        64        1         HEAD
 1         319               30.00000       9708.400       65        64        2         HEAD
 1         319               30.00000       9708.400       65        64        3         HEAD
 1         319               30.00000       9708.400       65        64        4         HEAD
 1         319               30.00000       9708.400       65        64        5         HEAD
 1         319               30.00000       9708.400       65        64        6         HEAD
 1         320               31.00000       9739.400       65        64        1         HEAD
 1         320               31.00000       9739.400       65        64        2         HEAD
 1         320               31.00000       9739.400       65        64        3         HEAD
 1         320               31.00000       9739.400       65        64        4         HEAD
 1         320               31.00000       9739.400       65        64        5         HEAD
 1         320               31.00000       9739.400       65        64        6         HEAD
 1         321               31.00000       9770.400       65        64        1         HEAD
 1         321               31.00000       9770.400       65        64        2         HEAD
 1         321               31.00000       9770.400       65        64        3         HEAD
 1         321               31.00000       9770.400       65        64        4         HEAD
 1         321               31.00000       9770.400       65        64        5         HEAD
 1         321               31.00000       9770.400       65        64        6         HEAD
 1         322               30.00000       9800.400       65        64        1         HEAD
 1         322               30.00000       9800.400       65        64        2         HEAD
 1         322               30.00000       9800.400       65        64        3         HEAD
 1         322               30.00000       9800.400       65        64        4         HEAD
 1         322               30.00000       9800.400       65        64        5         HEAD
 1         322               30.00000       9800.400       65        64        6         HEAD
 1         323               31.00000       9831.400       65        64        1         HEAD
 1         323               31.00000       9831.400       65        64        2         HEAD
 1         323               31.00000       9831.400       65        64        3         HEAD
 1         323               31.00000       9831.400       65        64        4         HEAD
 1         323               31.00000       9831.400       65        64        5         HEAD
 1         323               31.00000       9831.400       65        64        6         HEAD
 1         324               30.00000       9861.400       65        64        1         HEAD
 1         324               30.00000       9861.400       65        64        2         HEAD
 1         324               30.00000       9861.400       65        64        3         HEAD
 1         324               30.00000       9861.400       65        64        4         HEAD
 1         324               30.00000       9861.400       65        64        5         HEAD
 1         324               30.00000       9861.400       65        64        6         HEAD
 1         325               31.00000       9892.400       65        64        1         HEAD
 1         325               31.00000       9892.400       65        64        2         HEAD
 1         325               31.00000       9892.400       65        64        3         HEAD
 1         325               31.00000       9892.400       65        64        4         HEAD
 1         325               31.00000       9892.400       65        64        5         HEAD
 1         325               31.00000       9892.400       65        64        6         HEAD
 1         326               31.00000       9923.400       65        64        1         HEAD
 1         326               31.00000       9923.400       65        64        2         HEAD
 1         326               31.00000       9923.400       65        64        3         HEAD
 1         326               31.00000       9923.400       65        64        4         HEAD
 1         326               31.00000       9923.400       65        64        5         HEAD
 1         326               31.00000       9923.400       65        64        6         HEAD
 1         327               28.00000       9951.400       65        64        1         HEAD
 1         327               28.00000       9951.400       65        64        2         HEAD
 1         327               28.00000       9951.400       65        64        3         HEAD
 1         327               28.00000       9951.400       65        64        4         HEAD
 1         327               28.00000       9951.400       65        64        5         HEAD
 1         327               28.00000       9951.400       65        64        6         HEAD
 1         328               31.00000       9982.400       65        64        1         HEAD
 1         328               31.00000       9982.400       65        64        2         HEAD
 1         328               31.00000       9982.400       65        64        3         HEAD
 1         328               31.00000       9982.400       65        64        4         HEAD
 1         328               31.00000       9982.400       65        64        5         HEAD
 1         328               31.00000       9982.400       65        64        6         HEAD
 1         329               30.00000       10012.40       65        64        1         HEAD
 1         329               30.00000       10012.40       65        64        2         HEAD
 1         329               30.00000       10012.40       65        64        3         HEAD
 1         329               30.00000       10012.40       65        64        4         HEAD
 1         329               30.00000       10012.40       65        64        5         HEAD
 1         329               30.00000       10012.40       65        64        6         HEAD
 1         330               31.00000       10043.40       65        64        1         HEAD
 1         330               31.00000       10043.40       65        64        2         HEAD
 1         330               31.00000       10043.40       65        64        3         HEAD
 1         330               31.00000       10043.40       65        64        4         HEAD
 1         330               31.00000       10043.40       65        64        5         HEAD
 1         330               31.00000       10043.40       65        64        6         HEAD
 1         331               30.00000       10073.40       65        64        1         HEAD
 1         331               30.00000       10073.40       65        64        2         HEAD
 1         331               30.00000       10073.40       65        64        3         HEAD
 1         331               30.00000       10073.40       65        64        4         HEAD
 1         331               30.00000       10073.40       65        64        5         HEAD
 1         331               30.00000       10073.40       65        64        6         HEAD
 1         332               31.00000       10104.40       65        64        1         HEAD
 1         332               31.00000       10104.40       65        64        2         HEAD
 1         332               31.00000       10104.40       65        64        3         HEAD
 1         332               31.00000       10104.40       65        64        4         HEAD
 1         332               31.00000       10104.40       65        64        5         HEAD
 1         332               31.00000       10104.40       65        64        6         HEAD
 1         333               31.00000       10135.40       65        64        1         HEAD
 1         333               31.00000       10135.40       65        64        2         HEAD
 1         333               31.00000       10135.40       65        64        3         HEAD
 1         333               31.00000       10135.40       65        64        4         HEAD
 1         333               31.00000       10135.40       65        64        5         HEAD
 1         333               31.00000       10135.40       65        64        6         HEAD
 1         334               30.00000       10165.40       65        64        1         HEAD
 1         334               30.00000       10165.40       65        64        2         HEAD
 1         334               30.00000       10165.40       65        64        3         HEAD
 1         334               30.00000       10165.40       65        64        4         HEAD
 1         334               30.00000       10165.40       65        64        5         HEAD
 1         334               30.00000       10165.40       65        64        6         HEAD
 1         335               31.00000       10196.40       65        64        1         HEAD
 1         335               31.00000       10196.40       65        64        2         HEAD
 1         335               31.00000       10196.40       65        64        3         HEAD
 1         335               31.00000       10196.40       65        64        4         HEAD
 1         335               31.00000       10196.40       65        64        5         HEAD
 1         335               31.00000       10196.40       65        64        6         HEAD
 1         336               30.00000       10226.40       65        64        1         HEAD
 1         336               30.00000       10226.40       65        64        2         HEAD
 1         336               30.00000       10226.40       65        64        3         HEAD
 1         336               30.00000       10226.40       65        64        4         HEAD
 1         336               30.00000       10226.40       65        64        5         HEAD
 1         336               30.00000       10226.40       65        64        6         HEAD
 1         337               31.00000       10257.40       65        64        1         HEAD
 1         337               31.00000       10257.40       65        64        2         HEAD
 1         337               31.00000       10257.40       65        64        3         HEAD
 1         337               31.00000       10257.40       65        64        4         HEAD
 1         337               31.00000       10257.40       65        64        5         HEAD
 1         337               31.00000       10257.40       65        64        6         HEAD
 1         338               31.00000       10288.40       65        64        1         HEAD
 1         338               31.00000       10288.40       65        64        2         HEAD
 1         338               31.00000       10288.40       65        64        3         HEAD
 1         338               31.00000       10288.40       65        64        4         HEAD
 1         338               31.00000       10288.40       65        64        5         HEAD
 1         338               31.00000       10288.40       65        64        6         HEAD
 1         339               28.00000       10316.40       65        64        1         HEAD
 1         339               28.00000       10316.40       65        64        2         HEAD
 1         339               28.00000       10316.40       65        64        3         HEAD
 1         339               28.00000       10316.40       65        64        4         HEAD
 1         339               28.00000       10316.40       65        64        5         HEAD
 1         339               28.00000       10316.40       65        64        6         HEAD
 1         340               31.00000       10347.40       65        64        1         HEAD
 1         340               31.00000       10347.40       65        64        2         HEAD
 1         340               31.00000       10347.40       65        64        3         HEAD
 1         340               31.00000       10347.40       65        64        4         HEAD
 1         340               31.00000       10347.40       65        64        5         HEAD
 1         340               31.00000       10347.40       65        64        6         HEAD
 1         341               30.00000       10377.40       65        64        1         HEAD
 1         341               30.00000       10377.40       65        64        2         HEAD
 1         341               30.00000       10377.40       65        64        3         HEAD
 1         341               30.00000       10377.40       65        64        4         HEAD
 1         341               30.00000       10377.40       65        64        5         HEAD
 1         341               30.00000       10377.40       65        64        6         HEAD
 1         342               31.00000       10408.40       65        64        1         HEAD
 1         342               31.00000       10408.40       65        64        2         HEAD
 1         342               31.00000       10408.40       65        64        3         HEAD
 1         342               31.00000       10408.40       65        64        4         HEAD
 1         342               31.00000       10408.40       65        64        5         HEAD
 1         342               31.00000       10408.40       65        64        6         HEAD
 1         343               30.00000       10438.40       65        64        1         HEAD
 1         343               30.00000       10438.40       65        64        2         HEAD
 1         343               30.00000       10438.40       65        64        3         HEAD
 1         343               30.00000       10438.40       65        64        4         HEAD
 1         343               30.00000       10438.40       65        64        5         HEAD
 1         343               30.00000       10438.40       65        64        6         HEAD
 1         344               31.00000       10469.40       65        64        1         HEAD
 1         344               31.00000       10469.40       65        64        2         HEAD
 1         344               31.00000       10469.40       65        64        3         HEAD
 1         344               31.00000       10469.40       65        64        4         HEAD
 1         344               31.00000       10469.40       65        64        5         HEAD
 1         344               31.00000       10469.40       65        64        6         HEAD
 1         345               31.00000       10500.40       65        64        1         HEAD
 1         345               31.00000       10500.40       65        64        2         HEAD
 1         345               31.00000       10500.40       65        64        3         HEAD
 1         345               31.00000       10500.40       65        64        4         HEAD
 1         345               31.00000       10500.40       65        64        5         HEAD
 1         345               31.00000       10500.40       65        64        6         HEAD
 1         346               30.00000       10530.40       65        64        1         HEAD
 1         346               30.00000       10530.40       65        64        2         HEAD
 1         346               30.00000       10530.40       65        64        3         HEAD
 1         346               30.00000       10530.40       65        64        4         HEAD
 1         346               30.00000       10530.40       65        64        5         HEAD
 1         346               30.00000       10530.40       65        64        6         HEAD
 1         347               31.00000       10561.40       65        64        1         HEAD
 1         347               31.00000       10561.40       65        64        2         HEAD
 1         347               31.00000       10561.40       65        64        3         HEAD
 1         347               31.00000       10561.40       65        64        4         HEAD
 1         347               31.00000       10561.40       65        64        5         HEAD
 1         347               31.00000       10561.40       65        64        6         HEAD
 1         348               30.00000       10591.40       65        64        1         HEAD
 1         348               30.00000       10591.40       65        64        2         HEAD
 1         348               30.00000       10591.40       65        64        3         HEAD
 1         348               30.00000       10591.40       65        64        4         HEAD
 1         348               30.00000       10591.40       65        64        5         HEAD
 1         348               30.00000       10591.40       65        64        6         HEAD
 1         349               31.00000       10622.40       65        64        1         HEAD
 1         349               31.00000       10622.40       65        64        2         HEAD
 1         349               31.00000       10622.40       65        64        3         HEAD
 1         349               31.00000       10622.40       65        64        4         HEAD
 1         349               31.00000       10622.40       65        64        5         HEAD
 1         349               31.00000       10622.40       65        64        6         HEAD
 1         350               31.00000       10653.40       65        64        1         HEAD
 1         350               31.00000       10653.40       65        64        2         HEAD
 1         350               31.00000       10653.40       65        64        3         HEAD
 1         350               31.00000       10653.40       65        64        4         HEAD
 1         350               31.00000       10653.40       65        64        5         HEAD
 1         350               31.00000       10653.40       65        64        6         HEAD
 1         351               28.00000       10681.40       65        64        1         HEAD
 1         351               28.00000       10681.40       65        64        2         HEAD
 1         351               28.00000       10681.40       65        64        3         HEAD
 1         351               28.00000       10681.40       65        64        4         HEAD
 1         351               28.00000       10681.40       65        64        5         HEAD
 1         351               28.00000       10681.40       65        64        6         HEAD
 1         352               31.00000       10712.40       65        64        1         HEAD
 1         352               31.00000       10712.40       65        64        2         HEAD
 1         352               31.00000       10712.40       65        64        3         HEAD
 1         352               31.00000       10712.40       65        64        4         HEAD
 1         352               31.00000       10712.40       65        64        5         HEAD
 1         352               31.00000       10712.40       65        64        6         HEAD
 1         353               30.00000       10742.40       65        64        1         HEAD
 1         353               30.00000       10742.40       65        64        2         HEAD
 1         353               30.00000       10742.40       65        64        3         HEAD
 1         353               30.00000       10742.40       65        64        4         HEAD
 1         353               30.00000       10742.40       65        64        5         HEAD
 1         353               30.00000       10742.40       65        64        6         HEAD
 1         354               31.00000       10773.40       65        64        1         HEAD
 1         354               31.00000       10773.40       65        64        2         HEAD
 1         354               31.00000       10773.40       65        64        3         HEAD
 1         354               31.00000       10773.40       65        64        4         HEAD
 1         354               31.00000       10773.40       65        64        5         HEAD
 1         354               31.00000       10773.40       65        64        6         HEAD
 1         355               30.00000       10803.40       65        64        1         HEAD
 1         355               30.00000       10803.40       65        64        2         HEAD
 1         355               30.00000       10803.40       65        64        3         HEAD
 1         355               30.00000       10803.40       65        64        4         HEAD
